,symbol,exchange,symbol_on_exchange,base_asset,quote_asset,expire_at,has_buy_sell_data,is_perpetual,margined,oi_lq_vol_denominated_in,has_long_short_ratio_data,has_ohlcv_data
246,ADAUSDT_PERP.A,A,ADAUSDT,ADA,USDT,,True,True,STABLE,BASE_ASSET,True,True
247,XMRUSDT_PERP.A,A,XMRUSDT,XMR,USDT,,True,True,STABLE,BASE_ASSET,True,True
248,DASHUSDT_PERP.A,A,DASHUSDT,DASH,USDT,,True,True,STABLE,BASE_ASSET,True,True
249,ZECUSDT_PERP.A,A,ZECUSDT,ZEC,USDT,,True,True,STABLE,BASE_ASSET,True,True
250,ONTUSDT_PERP.A,A,ONTUSDT,ONT,USDT,,True,True,STABLE,BASE_ASSET,True,True
251,ATOMUSDT_PERP.A,A,ATOMUSDT,ATOM,USDT,,True,True,STABLE,BASE_ASSET,True,True
252,XTZUSDT_PERP.A,A,XTZUSDT,XTZ,USDT,,True,True,STABLE,BASE_ASSET,True,True
253,IOTAUSDT_PERP.A,A,IOTAUSDT,IOTA,USDT,,True,True,STABLE,BASE_ASSET,True,True
254,BATUSDT_PERP.A,A,BATUSDT,BAT,USDT,,True,True,STABLE,BASE_ASSET,True,True
255,VETUSDT_PERP.A,A,VETUSDT,VET,USDT,,True,True,STABLE,BASE_ASSET,True,True
256,QTUMUSDT_PERP.A,A,QTUMUSDT,QTUM,USDT,,True,True,STABLE,BASE_ASSET,True,True
257,RDNTUSDT.6,6,RDNTUSDT,RDNT,USDT,,True,True,STABLE,BASE_ASSET,True,True
258,IOSTUSDT_PERP.A,A,IOSTUSDT,IOST,USDT,,True,True,STABLE,BASE_ASSET,True,True
259,THETAUSDT_PERP.A,A,THETAUSDT,THETA,USDT,,True,True,STABLE,BASE_ASSET,True,True
260,AUDIOUSDT_PERP.A,A,AUDIOUSDT,AUDIO,USDT,,True,True,STABLE,BASE_ASSET,True,True
261,DARUSDT.6,6,DARUSDT,DAR,USDT,,True,True,STABLE,BASE_ASSET,True,True
262,GFTUSDT.6,6,GFTUSDT,GFT,USDT,,True,True,STABLE,BASE_ASSET,True,True
263,SUSHIUSDT_PERP.A,A,SUSHIUSDT,SUSHI,USDT,,True,True,STABLE,BASE_ASSET,True,True
264,COMPUSDT_PERP.A,A,COMPUSDT,COMP,USDT,,True,True,STABLE,BASE_ASSET,True,True
265,RUNEUSDT_PERP.A,A,RUNEUSDT,RUNE,USDT,,True,True,STABLE,BASE_ASSET,True,True
266,TOMOUSDT_PERP.A,A,TOMOUSDT,TOMO,USDT,,True,True,STABLE,BASE_ASSET,True,True
267,EOSUSD.6,6,EOSUSD,EOS,USD,,True,True,COIN,QUOTE_ASSET,True,True
268,XRPUSD.6,6,XRPUSD,XRP,USD,,True,True,COIN,QUOTE_ASSET,True,True
269,DOTUSDT_PERP.A,A,DOTUSDT,DOT,USDT,,True,True,STABLE,BASE_ASSET,True,True
270,DOTUSD.6,6,DOTUSD,DOT,USD,,True,True,COIN,QUOTE_ASSET,True,True
271,XTZUSDT.6,6,XTZUSDT,XTZ,USDT,,True,True,STABLE,BASE_ASSET,True,True
272,LTCUSDT.6,6,LTCUSDT,LTC,USDT,,True,True,STABLE,BASE_ASSET,True,True
273,LINKUSDT.6,6,LINKUSDT,LINK,USDT,,True,True,STABLE,BASE_ASSET,True,True
274,GASUSDT.6,6,GASUSDT,GAS,USDT,,True,True,STABLE,BASE_ASSET,True,True
275,FILUSDT_PERP.A,A,FILUSDT,FIL,USDT,,True,True,STABLE,BASE_ASSET,True,True
276,AAVEUSDT_PERP.A,A,AAVEUSDT,AAVE,USDT,,True,True,STABLE,BASE_ASSET,True,True
277,NEOUSDT.6,6,NEOUSDT,NEO,USDT,,True,True,STABLE,BASE_ASSET,True,True
278,UNFIUSDT_PERP.A,A,UNFIUSDT,UNFI,USDT,,True,True,STABLE,BASE_ASSET,True,True
279,AVAXUSDT.6,6,AVAXUSDT,AVAX,USDT,,True,True,STABLE,BASE_ASSET,True,True
280,FTMUSDT.6,6,FTMUSDT,FTM,USDT,,True,True,STABLE,BASE_ASSET,True,True
281,GRTUSDT_PERP.A,A,GRTUSDT,GRT,USDT,,True,True,STABLE,BASE_ASSET,True,True
282,USDCUSDT.6,6,USDCUSDT,USDC,USDT,,True,True,STABLE,BASE_ASSET,True,True
283,DEFIUSDT_PERP.A,A,DEFIUSDT,DEFIB,USDT,,True,True,STABLE,BASE_ASSET,True,True
284,ALGOUSDT.6,6,ALGOUSDT,ALGO,USDT,,True,True,STABLE,BASE_ASSET,True,True
285,NEARUSDT.6,6,NEARUSDT,NEAR,USDT,,True,True,STABLE,BASE_ASSET,True,True
286,GTCUSDT_PERP.A,A,GTCUSDT,GTC,USDT,,True,True,STABLE,BASE_ASSET,True,True
287,YFIUSDT_PERP.A,A,YFIUSDT,YFI,USDT,,True,True,STABLE,BASE_ASSET,True,True
288,ADAUSDT.6,6,ADAUSDT,ADA,USDT,,True,True,STABLE,BASE_ASSET,True,True
289,DOTUSDT.6,6,DOTUSDT,DOT,USDT,,True,True,STABLE,BASE_ASSET,True,True
290,UNIUSDT.6,6,UNIUSDT,UNI,USDT,,True,True,STABLE,BASE_ASSET,True,True
291,VETUSDT.6,6,VETUSDT,VET,USDT,,True,True,STABLE,BASE_ASSET,True,True
292,CELRUSDT.6,6,CELRUSDT,CELR,USDT,,True,True,STABLE,BASE_ASSET,True,True
293,CRVUSDT.6,6,CRVUSDT,CRV,USDT,,True,True,STABLE,BASE_ASSET,True,True
294,HBARUSDT.6,6,HBARUSDT,HBAR,USDT,,True,True,STABLE,BASE_ASSET,True,True
295,ONEUSDT.6,6,ONEUSDT,ONE,USDT,,True,True,STABLE,BASE_ASSET,True,True
296,ALICEUSDT.6,6,ALICEUSDT,ALICE,USDT,,True,True,STABLE,BASE_ASSET,True,True
297,FLOWUSDT_PERP.A,A,FLOWUSDT,FLOW,USDT,,True,True,STABLE,BASE_ASSET,True,True
298,RLCUSDT.6,6,RLCUSDT,RLC,USDT,,True,True,STABLE,BASE_ASSET,True,True
299,LRCUSDT_PERP.A,A,LRCUSDT,LRC,USDT,,True,True,STABLE,BASE_ASSET,True,True
300,SOLUSDT_PERP.A,A,SOLUSDT,SOL,USDT,,True,True,STABLE,BASE_ASSET,True,True
301,ATOMUSDT.6,6,ATOMUSDT,ATOM,USDT,,True,True,STABLE,BASE_ASSET,True,True
302,EGLDUSDT_PERP.A,A,EGLDUSDT,EGLD,USDT,,True,True,STABLE,BASE_ASSET,True,True
303,AXSUSDT.6,6,AXSUSDT,AXS,USDT,,True,True,STABLE,BASE_ASSET,True,True
304,COMPUSDT.6,6,COMPUSDT,COMP,USDT,,True,True,STABLE,BASE_ASSET,True,True
305,THETAUSDT.6,6,THETAUSDT,THETA,USDT,,True,True,STABLE,BASE_ASSET,True,True
306,XLMUSDT.6,6,XLMUSDT,XLM,USDT,,True,True,STABLE,BASE_ASSET,True,True
307,BNBUSDT.6,6,BNBUSDT,BNB,USDT,,True,True,STABLE,BASE_ASSET,True,True
308,ICXUSDT_PERP.A,A,ICXUSDT,ICX,USDT,,True,True,STABLE,BASE_ASSET,True,True
309,IMXUSDT_PERP.A,A,IMXUSDT,IMX,USDT,,True,True,STABLE,BASE_ASSET,True,True
310,XRPBUSD_PERP.A,A,XRPBUSD,XRP,BUSD,,True,True,STABLE,BASE_ASSET,True,True
311,AAVEUSDT.6,6,AAVEUSDT,AAVE,USDT,,True,True,STABLE,BASE_ASSET,True,True
312,SUSHIUSDT.6,6,SUSHIUSDT,SUSHI,USDT,,True,True,STABLE,BASE_ASSET,True,True
313,XEMUSDT.6,6,XEMUSDT,XEM,USDT,,True,True,STABLE,BASE_ASSET,True,True
314,XRPUSDT.6,6,XRPUSDT,XRP,USDT,,True,True,STABLE,BASE_ASSET,True,True
315,DYDXUSDT.6,6,DYDXUSDT,DYDX,USDT,,True,True,STABLE,BASE_ASSET,True,True
316,ENJUSDT.6,6,ENJUSDT,ENJ,USDT,,True,True,STABLE,BASE_ASSET,True,True
317,MAGICUSDT.6,6,MAGICUSDT,MAGIC,USDT,,True,True,STABLE,BASE_ASSET,True,True
318,OCEANUSDT_PERP.A,A,OCEANUSDT,OCEAN,USDT,,True,True,STABLE,BASE_ASSET,True,True
319,SANDUSDT.6,6,SANDUSDT,SAND,USDT,,True,True,STABLE,BASE_ASSET,True,True
320,BAKEUSDT.6,6,BAKEUSDT,BAKE,USDT,,True,True,STABLE,BASE_ASSET,True,True
321,HOOKUSDT.6,6,HOOKUSDT,HOOK,USDT,,True,True,STABLE,BASE_ASSET,True,True
322,ROSEUSDT_PERP.A,A,ROSEUSDT,ROSE,USDT,,True,True,STABLE,BASE_ASSET,True,True
323,CKBUSDT_PERP.A,A,CKBUSDT,CKB,USDT,,True,True,STABLE,BASE_ASSET,True,True
324,OGNUSDT_PERP.A,A,OGNUSDT,OGN,USDT,,True,True,STABLE,BASE_ASSET,True,True
325,BELUSDT_PERP.A,A,BELUSDT,BEL,USDT,,True,True,STABLE,BASE_ASSET,True,True
326,ASTRUSDT.6,6,ASTRUSDT,ASTR,USDT,,True,True,STABLE,BASE_ASSET,True,True
327,CTKUSDT_PERP.A,A,CTKUSDT,CTK,USDT,,True,True,STABLE,BASE_ASSET,True,True
328,AXSUSDT_PERP.A,A,AXSUSDT,AXS,USDT,,True,True,STABLE,BASE_ASSET,True,True
329,SPELLUSDT_PERP.A,A,SPELLUSDT,SPELL,USDT,,True,True,STABLE,BASE_ASSET,True,True
330,MASKUSDT_PERP.A,A,MASKUSDT,MASK,USDT,,True,True,STABLE,BASE_ASSET,True,True
331,1000LUNCUSDT.6,6,1000LUNCUSDT,1000LUNC,USDT,,True,True,STABLE,BASE_ASSET,True,True
332,ALPHAUSDT_PERP.A,A,ALPHAUSDT,ALPHA,USDT,,True,True,STABLE,BASE_ASSET,True,True
333,ZENUSDT_PERP.A,A,ZENUSDT,ZEN,USDT,,True,True,STABLE,BASE_ASSET,True,True
334,EDUUSDT.6,6,EDUUSDT,EDU,USDT,,True,True,STABLE,BASE_ASSET,True,True
335,ORBSUSDT_PERP.A,A,ORBSUSDT,ORBS,USDT,,True,True,STABLE,BASE_ASSET,True,True
336,ONTUSDT.6,6,ONTUSDT,ONT,USDT,,True,True,STABLE,BASE_ASSET,True,True
337,RIFUSDT.6,6,RIFUSDT,RIF,USDT,,True,True,STABLE,BASE_ASSET,True,True
338,LDOUSDT_PERP.A,A,LDOUSDT,LDO,USDT,,True,True,STABLE,BASE_ASSET,True,True
339,BAKEUSDT_PERP.A,A,BAKEUSDT,BAKE,USDT,,True,True,STABLE,BASE_ASSET,True,True
340,CVXUSDT_PERP.A,A,CVXUSDT,CVX,USDT,,True,True,STABLE,BASE_ASSET,True,True
341,1INCHUSDT_PERP.A,A,1INCHUSDT,1INCH,USDT,,True,True,STABLE,BASE_ASSET,True,True
342,LINAUSDT_PERP.A,A,LINAUSDT,LINA,USDT,,True,True,STABLE,BASE_ASSET,True,True
343,FLMUSDT.6,6,FLMUSDT,FLM,USDT,,True,True,STABLE,BASE_ASSET,True,True
344,BLZUSDT.6,6,BLZUSDT,BLZ,USDT,,True,True,STABLE,BASE_ASSET,True,True
345,FXSUSDT.6,6,FXSUSDT,FXS,USDT,,True,True,STABLE,BASE_ASSET,True,True
346,HIGHUSDT.6,6,HIGHUSDT,HIGH,USDT,,True,True,STABLE,BASE_ASSET,True,True
347,TRXUSDT.6,6,TRXUSDT,TRX,USDT,,True,True,STABLE,BASE_ASSET,True,True
348,TRUUSDT_PERP.A,A,TRUUSDT,TRU,USDT,,True,True,STABLE,BASE_ASSET,True,True
349,CELOUSDT_PERP.A,A,CELOUSDT,CELO,USDT,,True,True,STABLE,BASE_ASSET,True,True
350,1000LUNCUSDT_PERP.A,A,1000LUNCUSDT,1000LUNC,USDT,,True,True,STABLE,BASE_ASSET,True,True
351,GALAUSDT_PERP.A,A,GALAUSDT,GALA,USDT,,True,True,STABLE,BASE_ASSET,True,True
352,DENTUSDT.6,6,DENTUSDT,DENT,USDT,,True,True,STABLE,BASE_ASSET,True,True
353,BTCBUSD_PERP.A,A,BTCBUSD,BTC,BUSD,,True,True,STABLE,BASE_ASSET,True,True
354,ROSEUSDT.6,6,ROSEUSDT,ROSE,USDT,,True,True,STABLE,BASE_ASSET,True,True
355,GPTUSDT.6,6,GPTUSDT,GPT,USDT,,True,True,STABLE,BASE_ASSET,True,True
356,EOSUSDT.6,6,EOSUSDT,EOS,USDT,,True,True,STABLE,BASE_ASSET,True,True
357,ETCUSDT.6,6,ETCUSDT,ETC,USDT,,True,True,STABLE,BASE_ASSET,True,True
358,XMRUSDT.6,6,XMRUSDT,XMR,USDT,,True,True,STABLE,BASE_ASSET,True,True
359,FILUSDT.6,6,FILUSDT,FIL,USDT,,True,True,STABLE,BASE_ASSET,True,True
360,MATICUSDT.6,6,MATICUSDT,MATIC,USDT,,True,True,STABLE,BASE_ASSET,True,True
361,PERPUSDT_PERP.A,A,PERPUSDT,PERP,USDT,,True,True,STABLE,BASE_ASSET,True,True
362,SOLUSDT.6,6,SOLUSDT,SOL,USDT,,True,True,STABLE,BASE_ASSET,True,True
363,CELRUSDT_PERP.A,A,CELRUSDT,CELR,USDT,,True,True,STABLE,BASE_ASSET,True,True
364,GMXUSDT_PERP.A,A,GMXUSDT,GMX,USDT,,True,True,STABLE,BASE_ASSET,True,True
365,1000PEPEUSDT_PERP.A,A,1000PEPEUSDT,1000PEPE,USDT,,True,True,STABLE,BASE_ASSET,True,True
366,DGBUSDT_PERP.A,A,DGBUSDT,DGB,USDT,,True,True,STABLE,BASE_ASSET,True,True
367,REEFUSDT_PERP.A,A,REEFUSDT,REEF,USDT,,True,True,STABLE,BASE_ASSET,True,True
368,ANKRUSDT_PERP.A,A,ANKRUSDT,ANKR,USDT,,True,True,STABLE,BASE_ASSET,True,True
369,CHZUSDT_PERP.A,A,CHZUSDT,CHZ,USDT,,True,True,STABLE,BASE_ASSET,True,True
370,CVCUSDT.6,6,CVCUSDT,CVC,USDT,,True,True,STABLE,BASE_ASSET,True,True
371,FLRUSDT.6,6,FLRUSDT,FLR,USDT,,True,True,STABLE,BASE_ASSET,True,True
372,LRCUSDT.6,6,LRCUSDT,LRC,USDT,,True,True,STABLE,BASE_ASSET,True,True
373,RNDRUSDT.6,6,RNDRUSDT,RNDR,USDT,,True,True,STABLE,BASE_ASSET,True,True
374,LPTUSDT_PERP.A,A,LPTUSDT,LPT,USDT,,True,True,STABLE,BASE_ASSET,True,True
375,BLURUSDT_PERP.A,A,BLURUSDT,BLUR,USDT,,True,True,STABLE,BASE_ASSET,True,True
376,GRTUSDT.6,6,GRTUSDT,GRT,USDT,,True,True,STABLE,BASE_ASSET,True,True
377,REQUSDT.6,6,REQUSDT,REQ,USDT,,True,True,STABLE,BASE_ASSET,True,True
378,ALICEUSDT_PERP.A,A,ALICEUSDT,ALICE,USDT,,True,True,STABLE,BASE_ASSET,True,True
379,1000SHIBUSDT_PERP.A,A,1000SHIBUSDT,1000SHIB,USDT,,True,True,STABLE,BASE_ASSET,True,True
380,SANDUSDT_PERP.A,A,SANDUSDT,SAND,USDT,,True,True,STABLE,BASE_ASSET,True,True
381,1000BONKUSDT.6,6,1000BONKUSDT,1000BONK,USDT,,True,True,STABLE,BASE_ASSET,True,True
382,RSRUSDT.6,6,RSRUSDT,RSR,USDT,,True,True,STABLE,BASE_ASSET,True,True
383,OMGUSDT.6,6,OMGUSDT,OMG,USDT,,True,True,STABLE,BASE_ASSET,True,True
384,RVNUSDT_PERP.A,A,RVNUSDT,RVN,USDT,,True,True,STABLE,BASE_ASSET,True,True
385,GMTUSDT_PERP.A,A,GMTUSDT,GMT,USDT,,True,True,STABLE,BASE_ASSET,True,True
386,EDUUSDT_PERP.A,A,EDUUSDT,EDU,USDT,,True,True,STABLE,BASE_ASSET,True,True
387,CHZUSDT.6,6,CHZUSDT,CHZ,USDT,,True,True,STABLE,BASE_ASSET,True,True
388,SFPUSDT_PERP.A,A,SFPUSDT,SFP,USDT,,True,True,STABLE,BASE_ASSET,True,True
389,LITUSDT_PERP.A,A,LITUSDT,LIT,USDT,,True,True,STABLE,BASE_ASSET,True,True
390,IDUSDT_PERP.A,A,IDUSDT,ID,USDT,,True,True,STABLE,BASE_ASSET,True,True
391,XEMUSDT_PERP.A,A,XEMUSDT,XEM,USDT,,True,True,STABLE,BASE_ASSET,True,True
392,KSMUSDT.6,6,KSMUSDT,KSM,USDT,,True,True,STABLE,BASE_ASSET,True,True
393,SCUSDT.6,6,SCUSDT,SC,USDT,,True,True,STABLE,BASE_ASSET,True,True
394,KDAUSDT.6,6,KDAUSDT,KDA,USDT,,True,True,STABLE,BASE_ASSET,True,True
395,ATAUSDT_PERP.A,A,ATAUSDT,ATA,USDT,,True,True,STABLE,BASE_ASSET,True,True
396,HOTUSDT_PERP.A,A,HOTUSDT,HOT,USDT,,True,True,STABLE,BASE_ASSET,True,True
397,STMXUSDT_PERP.A,A,STMXUSDT,STMX,USDT,,True,True,STABLE,BASE_ASSET,True,True
398,C98USDT_PERP.A,A,C98USDT,C98,USDT,,True,True,STABLE,BASE_ASSET,True,True
399,BNBBUSD_PERP.A,A,BNBBUSD,BNB,BUSD,,True,True,STABLE,BASE_ASSET,True,True
400,PAXGUSDT.6,6,PAXGUSDT,PAXG,USDT,,True,True,STABLE,BASE_ASSET,True,True
401,ARUSDT_PERP.A,A,ARUSDT,AR,USDT,,True,True,STABLE,BASE_ASSET,True,True
402,MANAUSDT_PERP.A,A,MANAUSDT,MANA,USDT,,True,True,STABLE,BASE_ASSET,True,True
403,ONEUSDT_PERP.A,A,ONEUSDT,ONE,USDT,,True,True,STABLE,BASE_ASSET,True,True
404,HBARUSDT_PERP.A,A,HBARUSDT,HBAR,USDT,,True,True,STABLE,BASE_ASSET,True,True
405,ARBUSDT.6,6,ARBUSDT,ARB,USDT,,True,True,STABLE,BASE_ASSET,True,True
406,CHRUSDT_PERP.A,A,CHRUSDT,CHR,USDT,,True,True,STABLE,BASE_ASSET,True,True
407,IOSTUSDT.6,6,IOSTUSDT,IOST,USDT,,True,True,STABLE,BASE_ASSET,True,True
408,ARBUSDT_PERP.A,A,ARBUSDT,ARB,USDT,,True,True,STABLE,BASE_ASSET,True,True
409,DYDXUSDT_PERP.A,A,DYDXUSDT,DYDX,USDT,,True,True,STABLE,BASE_ASSET,True,True
410,GTCUSDT.6,6,GTCUSDT,GTC,USDT,,True,True,STABLE,BASE_ASSET,True,True
411,LITUSDT.6,6,LITUSDT,LIT,USDT,,True,True,STABLE,BASE_ASSET,True,True
412,RUNEUSDT.6,6,RUNEUSDT,RUNE,USDT,,True,True,STABLE,BASE_ASSET,True,True
413,1000FLOKIUSDT.6,6,1000FLOKIUSDT,1000FLOKI,USDT,,True,True,STABLE,BASE_ASSET,True,True
414,SSVUSDT_PERP.A,A,SSVUSDT,SSV,USDT,,True,True,STABLE,BASE_ASSET,True,True
415,ARUSDT.6,6,ARUSDT,AR,USDT,,True,True,STABLE,BASE_ASSET,True,True
416,KEYUSDT_PERP.A,A,KEYUSDT,KEY,USDT,,True,True,STABLE,BASE_ASSET,True,True
417,GMTUSDT.6,6,GMTUSDT,GMT,USDT,,True,True,STABLE,BASE_ASSET,True,True
418,COTIUSDT_PERP.A,A,COTIUSDT,COTI,USDT,,True,True,STABLE,BASE_ASSET,True,True
419,KNCUSDT.6,6,KNCUSDT,KNC,USDT,,True,True,STABLE,BASE_ASSET,True,True
420,OGNUSDT.6,6,OGNUSDT,OGN,USDT,,True,True,STABLE,BASE_ASSET,True,True
421,CHRUSDT.6,6,CHRUSDT,CHR,USDT,,True,True,STABLE,BASE_ASSET,True,True
422,LPTUSDT.6,6,LPTUSDT,LPT,USDT,,True,True,STABLE,BASE_ASSET,True,True
423,QTUMUSDT.6,6,QTUMUSDT,QTUM,USDT,,True,True,STABLE,BASE_ASSET,True,True
424,DENTUSDT_PERP.A,A,DENTUSDT,DENT,USDT,,True,True,STABLE,BASE_ASSET,True,True
425,COMBOUSDT_PERP.A,A,COMBOUSDT,COMBO,USDT,,True,True,STABLE,BASE_ASSET,True,True
426,NKNUSDT_PERP.A,A,NKNUSDT,NKN,USDT,,True,True,STABLE,BASE_ASSET,True,True
427,SNXUSDT.6,6,SNXUSDT,SNX,USDT,,True,True,STABLE,BASE_ASSET,True,True
428,ICPUSDT.6,6,ICPUSDT,ICP,USDT,,True,True,STABLE,BASE_ASSET,True,True
429,IOTXUSDT_PERP.A,A,IOTXUSDT,IOTX,USDT,,True,True,STABLE,BASE_ASSET,True,True
430,DASHUSDT.6,6,DASHUSDT,DASH,USDT,,True,True,STABLE,BASE_ASSET,True,True
431,BTCDOMUSDT_PERP.A,A,BTCDOMUSDT,BTCDOM,USDT,,True,True,STABLE,BASE_ASSET,True,True
432,SPELLUSDT.6,6,SPELLUSDT,SPELL,USDT,,True,True,STABLE,BASE_ASSET,True,True
433,CTSIUSDT_PERP.A,A,CTSIUSDT,CTSI,USDT,,True,True,STABLE,BASE_ASSET,True,True
434,1000XECUSDT_PERP.A,A,1000XECUSDT,1000XEC,USDT,,True,True,STABLE,BASE_ASSET,True,True
435,AMBUSDT.6,6,AMBUSDT,AMB,USDT,,True,True,STABLE,BASE_ASSET,True,True
436,LEVERUSDT.6,6,LEVERUSDT,LEVER,USDT,,True,True,STABLE,BASE_ASSET,True,True
437,SLPUSDT.6,6,SLPUSDT,SLP,USDT,,True,True,STABLE,BASE_ASSET,True,True
438,KAVAUSDT.6,6,KAVAUSDT,KAVA,USDT,,True,True,STABLE,BASE_ASSET,True,True
439,KEYUSDT.6,6,KEYUSDT,KEY,USDT,,True,True,STABLE,BASE_ASSET,True,True
440,ENSUSDT_PERP.A,A,ENSUSDT,ENS,USDT,,True,True,STABLE,BASE_ASSET,True,True
441,STPTUSDT_PERP.A,A,STPTUSDT,STPT,USDT,,True,True,STABLE,BASE_ASSET,True,True
442,SUNUSDT.6,6,SUNUSDT,SUN,USDT,,True,True,STABLE,BASE_ASSET,True,True
443,XNOUSDT.6,6,XNOUSDT,XNO,USDT,,True,True,STABLE,BASE_ASSET,True,True
444,LQTYUSDT_PERP.A,A,LQTYUSDT,LQTY,USDT,,True,True,STABLE,BASE_ASSET,True,True
445,JSTUSDT.6,6,JSTUSDT,JST,USDT,,True,True,STABLE,BASE_ASSET,True,True
446,KLAYUSDT_PERP.A,A,KLAYUSDT,KLAY,USDT,,True,True,STABLE,BASE_ASSET,True,True
447,JOEUSDT.6,6,JOEUSDT,JOE,USDT,,True,True,STABLE,BASE_ASSET,True,True
448,ARPAUSDT_PERP.A,A,ARPAUSDT,ARPA,USDT,,True,True,STABLE,BASE_ASSET,True,True
449,1000BTTUSDT.6,6,1000BTTUSDT,1000BTT,USDT,,True,True,STABLE,BASE_ASSET,True,True
450,STORJUSDT.6,6,STORJUSDT,STORJ,USDT,,True,True,STABLE,BASE_ASSET,True,True
451,JOEUSDT_PERP.A,A,JOEUSDT,JOE,USDT,,True,True,STABLE,BASE_ASSET,True,True
452,TLMUSDT.6,6,TLMUSDT,TLM,USDT,,True,True,STABLE,BASE_ASSET,True,True
453,CKBUSDT.6,6,CKBUSDT,CKB,USDT,,True,True,STABLE,BASE_ASSET,True,True
454,API3USDT.6,6,API3USDT,API3,USDT,,True,True,STABLE,BASE_ASSET,True,True
455,JASMYUSDT.6,6,JASMYUSDT,JASMY,USDT,,True,True,STABLE,BASE_ASSET,True,True
456,WAXPUSDT_PERP.A,A,WAXPUSDT,WAXP,USDT,,True,True,STABLE,BASE_ASSET,True,True
457,REEFUSDT.6,6,REEFUSDT,REEF,USDT,,True,True,STABLE,BASE_ASSET,True,True
458,LOOMUSDT_PERP.A,A,LOOMUSDT,LOOM,USDT,,True,True,STABLE,BASE_ASSET,True,True
459,MKRUSDT.6,6,MKRUSDT,MKR,USDT,,True,True,STABLE,BASE_ASSET,True,True
460,CROUSDT.6,6,CROUSDT,CRO,USDT,,True,True,STABLE,BASE_ASSET,True,True
461,EGLDUSDT.6,6,EGLDUSDT,EGLD,USDT,,True,True,STABLE,BASE_ASSET,True,True
462,YGGUSDT.6,6,YGGUSDT,YGG,USDT,,True,True,STABLE,BASE_ASSET,True,True
463,MANAUSDT.6,6,MANAUSDT,MANA,USDT,,True,True,STABLE,BASE_ASSET,True,True
464,RDNTUSDT_PERP.A,A,RDNTUSDT,RDNT,USDT,,True,True,STABLE,BASE_ASSET,True,True
465,LUNA2USDT_PERP.A,A,LUNA2USDT,LUNA2,USDT,,True,True,STABLE,BASE_ASSET,True,True
466,HFTUSDT_PERP.A,A,HFTUSDT,HFT,USDT,,True,True,STABLE,BASE_ASSET,True,True
467,AMBUSDT_PERP.A,A,AMBUSDT,AMB,USDT,,True,True,STABLE,BASE_ASSET,True,True
468,LEVERUSDT_PERP.A,A,LEVERUSDT,LEVER,USDT,,True,True,STABLE,BASE_ASSET,True,True
469,TLMUSDT_PERP.A,A,TLMUSDT,TLM,USDT,,True,True,STABLE,BASE_ASSET,True,True
470,SXPUSDT.6,6,SXPUSDT,SXP,USDT,,True,True,STABLE,BASE_ASSET,True,True
471,HOOKUSDT_PERP.A,A,HOOKUSDT,HOOK,USDT,,True,True,STABLE,BASE_ASSET,True,True
472,CELOUSDT.6,6,CELOUSDT,CELO,USDT,,True,True,STABLE,BASE_ASSET,True,True
473,WAVESUSDT.6,6,WAVESUSDT,WAVES,USDT,,True,True,STABLE,BASE_ASSET,True,True
474,QNTUSDT_PERP.A,A,QNTUSDT,QNT,USDT,,True,True,STABLE,BASE_ASSET,True,True
475,ACHUSDT.6,6,ACHUSDT,ACH,USDT,,True,True,STABLE,BASE_ASSET,True,True
476,BALUSDT.6,6,BALUSDT,BAL,USDT,,True,True,STABLE,BASE_ASSET,True,True
477,ANTUSDT_PERP.A,A,ANTUSDT,ANT,USDT,,True,True,STABLE,BASE_ASSET,True,True
478,GMXUSDT.6,6,GMXUSDT,GMX,USDT,,True,True,STABLE,BASE_ASSET,True,True
479,RVNUSDT.6,6,RVNUSDT,RVN,USDT,,True,True,STABLE,BASE_ASSET,True,True
480,HOTUSDT.6,6,HOTUSDT,HOT,USDT,,True,True,STABLE,BASE_ASSET,True,True
481,IOTAUSDT.6,6,IOTAUSDT,IOTA,USDT,,True,True,STABLE,BASE_ASSET,True,True
482,PEOPLEUSDT.6,6,PEOPLEUSDT,PEOPLE,USDT,,True,True,STABLE,BASE_ASSET,True,True
483,DODOUSDT.6,6,DODOUSDT,DODO,USDT,,True,True,STABLE,BASE_ASSET,True,True
484,STMXUSDT.6,6,STMXUSDT,STMX,USDT,,True,True,STABLE,BASE_ASSET,True,True
485,DGBUSDT.6,6,DGBUSDT,DGB,USDT,,True,True,STABLE,BASE_ASSET,True,True
486,AGLDUSDT.6,6,AGLDUSDT,AGLD,USDT,,True,True,STABLE,BASE_ASSET,True,True
487,ZRXUSDT.6,6,ZRXUSDT,ZRX,USDT,,True,True,STABLE,BASE_ASSET,True,True
488,LOOKSUSDT.6,6,LOOKSUSDT,LOOKS,USDT,,True,True,STABLE,BASE_ASSET,True,True
489,API3USDT_PERP.A,A,API3USDT,API3,USDT,,True,True,STABLE,BASE_ASSET,True,True
490,STGUSDT_PERP.A,A,STGUSDT,STG,USDT,,True,True,STABLE,BASE_ASSET,True,True
491,HNTUSDT.6,6,HNTUSDT,HNT,USDT,,True,True,STABLE,BASE_ASSET,True,True
492,LUNA2USDT.6,6,LUNA2USDT,LUNA2,USDT,,True,True,STABLE,BASE_ASSET,True,True
493,LDOUSDT.6,6,LDOUSDT,LDO,USDT,,True,True,STABLE,BASE_ASSET,True,True
494,CTCUSDT.6,6,CTCUSDT,CTC,USDT,,True,True,STABLE,BASE_ASSET,True,True
